id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
401378,student-review,How To Connect Chords — Jono,,Pedaling,,,,Chording,,,
401380,student-review,Extending Your Song — Tayler,,,,Chord & Scale Theory,,Chording,,,
401382,student-review,Making Your Melody Sing — Paul Playing Piano,,Articulation,,Sight Reading,,Chording,,,
401746,student-review,"Jazzy ""Silent Night"" — Hendra Tangkilisan",Jazz/Blues,,,,,Chording,,,
401749,student-review,"""The Scientist"" — Ignacio Vasquez 1975",,Dynamics,Finger Strength,,,,,,
401847,student-review,Balada Del Amor Adolescente — Ricky Sakhrani,Latin/World,Posture,,Rhythm,,,,,
401849,student-review,Improving Triads — Armando Assis,,Chords & Scales,,,,,,,
401861,student-review,"Exploring ""Titanium"" — Klaus 75",,Finger Strength,Chords & Scales,,,,,,
401863,student-review,More Blues — Carbon Man,Jazz/Blues,,,Rhythm,,Riffs & Fills,,,
401866,student-review,C Scale And Chord Progression — Ry Guy 21,,Chords & Scales,,Chord & Scale Theory,,,,,
401869,student-review,Jingle Bells — Debby B,Holiday/Soundtrack,,,,,,,,
401973,student-review,Improving Dynamic Dance — Oscar Mqz,,Articulation,Finger Strength,,,,,,
402897,student-review,Adding Dynamics To The C Scale — Luuk,,Chords & Scales,,Chord & Scale Theory,,,,,
402899,student-review,Sweet Home Chicago — Bruno Lacroix,Jazz/Blues,,,,,Riffs & Fills,,,
402901,student-review,Minuet III In G Major — Raymond Kim,,Dynamics,,Chord & Scale Theory,,,,,
402904,student-review,Rediscovering Billy Joel — Charlie B Drummer,,,,Chord & Scale Theory,,Chording,,,
402906,student-review,Les Marionettes — Keith M,,Dynamics,Finger Strength,,,,,,
402908,student-review,Christmas Time Enhancement — H2,Holiday/Soundtrack,Pedaling,,,,Chording,,,
402911,student-review,"""Angels We Have Heard On High"" — Ktadd",Holiday/Soundtrack,Dynamics,,,,,,,
403099,student-review,Finger Workout — Tje 4123,,Posture,Finger Strength,Chord & Scale Theory,,,,,
403102,student-review,Refining Scarborough Fair — Bradlins,,Chords & Scales,,,,,,,
403106,student-review,Moonlight Delight — Abomouayyad,,Posture,,Sight Reading,Chord & Scale Theory,,,,
403108,student-review,Arpeggios From Hallelujah — Georgia Darcy,,Posture,,,,Chording,,,
403111,student-review,Sonatina In G — Diana O,,Dynamics,,Sight Reading,,,,,
403308,student-review,Thuo Ay co Em Blues — Committo,Jazz/Blues,,,Rhythm,,,,,
403311,student-review,"Ideas For ""Yesterday"" — Bradlins",Pop/Rock,,,Rhythm,,,,,
403314,student-review,Gymnopédie No. 1 — BecKeys,,Dynamics,,Rhythm,,,,,
403316,student-review,Boogie Woogie Theme — Carbonman,Jazz/Blues,,,Chord & Scale Theory,,Chording,,,
403318,student-review,"""Autumn Leaves"" Chords — Andreea",,,,Chord & Scale Theory,,Chording,,,
403321,student-review,Left Hand Variations — Rooo,,Finger Strength,,,,,,,
403626,student-review,"Moderato Op. 1, No. 7 — Diane Bay",,Dynamics,,,,,,,
403628,student-review,Spring Song — Kai Liu,,Posture,Articulation,Rhythm,,,,,
403634,student-review,Hand Mobility Workout — Eric S. Avilanolan,,Posture,Chords & Scales,,,,,,
403636,student-review,"Getting Ready For ""Let's Fall In Love"" — James Suntres",,Independence,,Rhythm,,,,,
403638,student-review,"""O Holy Night"" Technique — Vivianne",,Finger Strength,,Rhythm,,,,,
403640,student-review,"Czerny Etudes Op. 821, No.1 — Diana O.",,Speed & Stamina,,,,,,,
403645,student-review,Improving Burlesque — Dennis H.,,Posture,,Rhythm,,,,,
